customer_id,customer_name,country,state,city,industry,account_status,tax_id,email,phone,created_date,last_updated_date,owner_id
1864,Yang and Sons,United States,Illinois,Hillport,Finance,Prospect,TAX369840,gina43@estrada-rojas.com,+1-642-649-1626x31777,2024-09-20,2024-12-31,33
1865,White Inc,India,Idaho,Davidville,Semiconductors,Inactive,TAX415761,glee@barnett.org,2344731751,2024-12-25,2024-12-31,67
1866,"Reilly, Fernandez and Chandler",Germany,Massachusetts,New Jillbury,Manufacturing,Inactive,TAX218238,thomasjohnson@clark-blanchard.com,356.834.3171,2022-07-07,2023-06-23,67
1867,Spears and Sons,Germany,Wisconsin,Joseland,Semiconductors,Active,TAX530250,monica33@schultz.com,476-689-2206,2022-03-28,2023-02-28,19
1868,Barton-Watts,India,Idaho,Michaelville,Semiconductors,Active,TAX705640,rberry@avila.net,662-754-9931,2024-11-26,2024-12-31,47
1869,Blair LLC,India,Connecticut,East Samantha,Semiconductors,Active,TAX496129,orodriguez@owens-carter.biz,961-260-5433,2024-08-01,2024-09-25,36
1870,Goodwin-Mcguire,Japan,Kansas,Harrisonberg,Retail,Prospect,TAX571093,ehaynes@butler.com,921-478-9406,2023-12-16,2024-03-14,34
1871,"Simmons, Odom and Dickerson",Canada,Louisiana,New Russellborough,Finance,Inactive,TAX510020,gilberttiffany@bennett.info,986-747-4019x25531,2024-04-21,2024-11-20,36
1872,Lloyd-Green,India,Connecticut,Rodriguezbury,Semiconductors,Prospect,TAX645341,brandon97@bruce.com,757-869-0941x4250,2024-12-08,2024-12-31,79
1873,Ortiz Ltd,India,Arkansas,New Mark,Healthcare,Prospect,TAX931023,ethan82@wilson.com,+1-396-978-3435x859,2022-12-12,2023-05-08,15
1874,Ortiz-Hunt,Canada,North Carolina,Padillashire,Healthcare,Prospect,TAX254278,donaldmarquez@mcneil.com,(762)787-1171x65359,2023-08-14,2024-07-27,20
1875,Jacobs LLC,United States,Arkansas,Wadehaven,Finance,Prospect,TAX685253,wayne29@medina-young.com,+1-697-528-5541x793,2024-09-22,2024-12-14,39
1876,Collins PLC,United States,Virginia,West Erikland,Semiconductors,Inactive,TAX116349,johnny09@ford-price.com,(485)974-0405,2023-07-19,2023-08-08,28
1877,"Vazquez, Braun and Tyler",India,Illinois,Johnmouth,Manufacturing,Active,TAX155777,zjames@williams.info,001-797-351-0906,2023-09-28,2024-03-02,1
1878,"Rosales, Johnson and Jackson",United States,Iowa,Stephaniechester,Retail,Active,TAX152326,coxbobby@joseph.info,7823922092,2022-05-30,2022-08-08,45
1879,"Clark, Johnson and White",Japan,Vermont,Bradleyland,Manufacturing,Prospect,TAX906234,scott72@armstrong.com,(937)783-9049,2024-02-23,2024-05-12,12
1880,Park-Carter,Germany,Missouri,Justinfurt,Software,Prospect,TAX306283,jamesmorrow@frank.net,+1-546-251-9034,2023-06-04,2024-03-29,11
1881,"Taylor, Davis and Williams",India,Nevada,South Dorothyview,Semiconductors,Inactive,TAX471858,linda03@fowler-knight.com,377-433-4307,2022-05-25,2023-05-07,50
1882,Garrett PLC,United States,Hawaii,Port Patricktown,Semiconductors,Inactive,TAX416693,kortega@nixon.net,(878)911-0802x3883,2024-05-07,2024-10-13,23
1883,Townsend and Sons,United States,Texas,Shannonmouth,Retail,Inactive,TAX943453,kimberlyhenderson@hopkins-berger.org,+1-635-247-2863x9962,2024-03-30,2024-06-09,26
1884,"Moore, Shaw and Baker",India,South Carolina,North Jeremiah,Healthcare,Prospect,TAX309215,nschultz@green.org,8905395728,2022-09-09,2023-02-12,11
1885,"Morgan, Johnston and Fowler",India,Colorado,South Melissafort,Retail,Inactive,TAX672344,jeffreygillespie@wallace.com,001-748-702-4966x89923,2022-01-11,2022-07-22,56
1886,"Rivera, White and Jones",India,Utah,Lake Hollystad,Manufacturing,Inactive,TAX827851,kevin48@henry-thomas.info,905-718-7032x217,2022-10-04,2023-06-18,46
1887,"Salazar, Anderson and Waters",United States,West Virginia,New Charles,Healthcare,Inactive,TAX540932,gregoryvazquez@sharp.info,(781)902-9729,2023-04-21,2023-12-13,4
1888,Chaney-Wilkerson,Canada,Delaware,South Jason,Semiconductors,Inactive,TAX192724,schneidertroy@simmons.com,802.425.1766,2021-10-15,2022-08-25,39
1889,Escobar Group,Germany,Maine,Martinborough,Manufacturing,Prospect,TAX491235,kevinray@bailey.com,(656)621-9295x9099,2021-09-18,2022-08-01,70
1890,Christensen Group,Japan,Mississippi,Port Scott,Finance,Active,TAX892026,karinahodges@werner.com,001-285-786-4766x95577,2023-03-16,2023-05-19,52
1891,Castro LLC,United States,Arkansas,Marshallshire,Healthcare,Prospect,TAX582576,vmclean@garcia.com,992-756-8704x26469,2021-04-22,2021-06-04,8
1892,Charles PLC,India,Arkansas,Haleychester,Retail,Active,TAX449682,schwartzcourtney@hunter.net,(404)416-2750x209,2024-05-02,2024-06-20,38
1893,Thompson-Lopez,United States,Wyoming,New Alexander,Retail,Inactive,TAX163821,joseph62@gray-nguyen.com,787-549-7151x2954,2021-09-06,2022-07-02,66
1894,"Mercer, Edwards and Merritt",Germany,Iowa,Vincentport,Semiconductors,Prospect,TAX315025,hamiltonmichael@nielsen-brewer.org,001-352-328-7512x090,2023-11-24,2024-02-05,72
1895,Contreras-Webster,Germany,New Jersey,Port Bryan,Healthcare,Active,TAX334402,mitchellcatherine@clark.org,+1-891-305-0459,2024-10-15,2024-12-31,20
1896,"Pena, Yoder and Hayden",India,Arkansas,Port Janetfort,Finance,Prospect,TAX106764,kimberly34@gay.com,404-820-8418,2023-09-21,2024-08-05,26
1897,Nelson-Johnson,India,New Jersey,Thompsonmouth,Semiconductors,Active,TAX733120,mccarthylance@riddle-martinez.com,001-837-257-7079,2021-09-05,2022-05-29,13
1898,"Morales, Odonnell and Coleman",India,Louisiana,East Kathleenville,Semiconductors,Inactive,TAX125854,lisabaker@harris.com,001-458-427-7069,2023-11-02,2024-06-16,51
1899,George-Douglas,India,Mississippi,Elliottview,Semiconductors,Inactive,TAX524209,grahamandrew@newman.com,(835)312-0945,2023-09-18,2023-12-21,31
1900,Lynn-Harrison,Japan,Virginia,Carolynborough,Manufacturing,Inactive,TAX961600,sara63@woods.net,001-349-313-8787x018,2024-06-08,2024-12-31,57
1901,Le and Sons,Japan,New Mexico,Natalieburgh,Manufacturing,Active,TAX553355,jamesadams@hill.info,5715278796,2021-10-27,2022-09-17,3
1902,"Hicks, Malone and Jensen",India,Arizona,East Emilyburgh,Retail,Prospect,TAX352373,jillrivas@white.com,784-935-1978x8164,2021-12-16,2022-09-03,70
1903,Pratt Inc,India,Maine,Lake Monica,Healthcare,Inactive,TAX403509,smithkimberly@lopez.com,501.283.1377x4340,2024-09-29,2024-11-19,76
1904,Rodgers-Kennedy,United States,Hawaii,Jasmineland,Retail,Inactive,TAX510191,pwalker@meyer-hall.net,(820)715-2979,2023-03-02,2024-02-22,14
1905,Powell-Miller,United States,Missouri,Smithton,Healthcare,Active,TAX129329,gmartin@landry.com,4763645362,2022-08-04,2023-03-26,16
1906,"Sanchez, Cummings and Williams",United States,Connecticut,East Josephfurt,Semiconductors,Prospect,TAX417468,anthony29@wilkinson.com,499.245.4949x72547,2021-03-11,2022-02-04,80
1907,Burns-Buchanan,United States,Maryland,Lake Daniel,Finance,Active,TAX590636,robert94@smith.com,744-446-5748x1452,2023-07-28,2023-12-16,2
1908,"Clay, Avila and Ferguson",Canada,Montana,Nicholastown,Finance,Prospect,TAX997412,pattywright@alvarez.com,(913)791-3699,2023-10-28,2024-02-12,45
1909,Rose-Gilbert,Canada,New York,Webbberg,Manufacturing,Inactive,TAX637966,xrojas@houston-martin.com,(650)938-3412,2021-05-09,2021-08-06,20
1910,White Group,India,Georgia,South Kennethland,Retail,Prospect,TAX455772,ereed@hahn.biz,523.599.8877,2023-07-31,2023-10-10,36
1911,Moore-Gay,Germany,North Dakota,Sabrinaborough,Retail,Inactive,TAX513064,rdiaz@stafford.com,(718)394-5108,2021-05-20,2022-04-15,62
1912,"Martinez, Garcia and Best",India,South Carolina,Howardville,Healthcare,Prospect,TAX790982,tmeyers@young.biz,933-395-5343x349,2022-01-05,2022-10-26,65
1913,"Wallace, Garrett and Nelson",Germany,Oregon,East Kelly,Manufacturing,Inactive,TAX235708,kimberly00@brewer.info,916.433.2430,2024-11-30,2024-12-31,76
1914,Scott-Shaw,Canada,Oregon,South Davidberg,Finance,Prospect,TAX747469,bartlettgary@harvey-fernandez.org,(791)402-4198x27244,2023-04-07,2023-05-11,6
1915,Alexander PLC,India,Pennsylvania,West Douglasside,Retail,Active,TAX342959,christophervilla@ford.biz,(950)818-0054x4027,2021-07-17,2022-06-22,14
1916,Wilson and Sons,United States,Iowa,South Devinfort,Retail,Inactive,TAX439381,christopher00@cruz.net,(674)739-7384x718,2022-04-20,2022-08-19,14
1917,"Jones, Price and Callahan",Japan,Idaho,East Brittanyland,Software,Prospect,TAX502740,jameslee@stanton-rivera.com,829-480-3102,2023-05-11,2023-06-12,8
1918,Alexander LLC,United States,Arizona,Caseyport,Semiconductors,Active,TAX987936,ericamoore@johnston.com,(254)576-3169x1455,2021-05-30,2022-01-11,48
1919,Morgan-Kelly,United States,West Virginia,Ericborough,Semiconductors,Active,TAX436759,qmoore@coleman-camacho.com,(267)661-7479,2021-08-09,2022-08-01,58
1920,Carney-Rogers,India,Hawaii,West Jennifer,Retail,Prospect,TAX683499,heatherward@green-huerta.com,597-680-6437x1960,2022-02-14,2022-05-25,33
1921,"Dean, Gaines and Walker",United States,Connecticut,Williamsstad,Retail,Inactive,TAX336450,psingleton@morrison.com,824-201-5043x790,2022-02-17,2022-05-10,56
1922,"Ballard, Allen and Rose",Japan,West Virginia,Patriciahaven,Software,Active,TAX710384,ronaldflores@hoffman.org,001-674-525-4290,2021-02-19,2022-01-07,13
1923,Moreno-Robles,India,Massachusetts,Robertsonshire,Software,Active,TAX477027,hmercado@brown-schwartz.info,967.625.3081x58086,2023-04-16,2024-01-31,70
1924,Rodriguez-Mathis,Japan,Rhode Island,Lake Rebecca,Finance,Active,TAX815507,lindagutierrez@brewer.org,+1-792-875-2371x002,2024-08-08,2024-12-31,64
1925,Flores PLC,India,New York,Shaunstad,Software,Prospect,TAX967776,lisawilliams@sanchez.com,644-364-1972,2023-08-29,2024-05-11,46
1926,"Brown, Simmons and Murphy",India,Alabama,Carrollbury,Manufacturing,Active,TAX940534,jennaingram@warren.com,813.903.7097x184,2021-05-18,2021-12-28,55
1927,"Brown, Marshall and Marsh",United States,Iowa,Robinsonville,Semiconductors,Prospect,TAX181939,ypham@west.com,246.901.0069x7740,2021-09-18,2022-06-09,39
1928,Brown and Sons,India,Florida,Crystalfurt,Healthcare,Active,TAX153979,emanning@smith.com,470.407.0010,2024-05-16,2024-12-31,43
1929,Hardy and Sons,India,Vermont,Castroborough,Finance,Inactive,TAX509391,floresmegan@martinez.net,969-834-9106,2024-12-11,2024-12-31,9
1930,"Holmes, Woods and Brown",Japan,Delaware,Christinaland,Software,Inactive,TAX178409,moodyshelby@perez-white.com,001-825-919-6429x5861,2023-12-31,2024-10-20,31
1931,Rodriguez Group,Japan,Alaska,Port Mark,Manufacturing,Prospect,TAX427406,kristin96@murphy-stanton.com,001-721-282-5480x5759,2023-03-29,2024-02-08,8
1932,Phillips LLC,United States,Tennessee,South Jason,Semiconductors,Prospect,TAX593856,harry17@flores.com,+1-832-902-0613x92031,2022-06-23,2023-05-23,4
1933,Decker-Floyd,India,New Jersey,Kyleburgh,Healthcare,Inactive,TAX310251,williamburns@porter.org,8048963096,2022-11-17,2022-12-17,18
1934,Todd-Kim,India,Oregon,Johnsonburgh,Retail,Inactive,TAX894133,tdougherty@george.com,001-871-764-9545x844,2024-09-20,2024-10-21,31
1935,Murray-Potts,United States,Kansas,Rodriguezborough,Manufacturing,Prospect,TAX837244,gary89@reid.net,932.627.6654x842,2021-03-14,2021-09-07,10
1936,"Townsend, Roberts and Patterson",Canada,Maryland,Courtneyton,Manufacturing,Prospect,TAX742182,patriciajohnson@moore.com,466.559.4538,2021-06-15,2022-03-24,62
1937,Baird LLC,Canada,Michigan,East Michael,Finance,Prospect,TAX143768,krobertson@schroeder.org,001-365-575-4920x3980,2021-08-02,2021-08-20,64
1938,Pacheco Group,United States,South Dakota,Jonesland,Retail,Inactive,TAX552476,emily70@rocha.com,558-616-2315,2023-09-06,2024-02-08,30
1939,Dunn Inc,India,Minnesota,Hutchinsonfurt,Semiconductors,Active,TAX911192,benjamin16@villanueva.com,3572921510,2022-02-06,2022-11-06,78
1940,Newman LLC,Japan,Maine,North Austin,Retail,Prospect,TAX873768,ifreeman@byrd.biz,001-442-876-3808,2021-02-07,2021-11-16,62
1941,Villa Group,India,New Hampshire,Doyleville,Healthcare,Prospect,TAX231320,parkerchristian@ellis.org,671.841.4264x29306,2023-05-31,2024-05-24,55
1942,Campbell and Sons,United States,North Carolina,Port Rebecca,Semiconductors,Inactive,TAX223724,gutierrezkevin@taylor.com,405-984-7438x9475,2024-06-14,2024-12-19,46
1943,Pearson LLC,India,Rhode Island,Gainesside,Healthcare,Active,TAX349739,jacobsalinas@cooper-phillips.com,(310)301-4996,2022-04-21,2022-06-07,76
1944,Griffin-Morris,India,Louisiana,Jasonton,Healthcare,Prospect,TAX889125,scott98@cruz-anderson.biz,+1-523-739-5300x255,2024-01-04,2024-10-20,6
1945,"White, Bowman and Ross",Canada,Indiana,Kirbyfort,Semiconductors,Prospect,TAX362062,danielmontoya@collins.info,9135111751,2021-04-27,2021-06-05,8
1946,"Clark, Grant and Jenkins",India,Maine,North Matthew,Software,Inactive,TAX145843,roy44@tran.info,371-235-9358,2022-10-06,2023-04-03,78
1947,Logan-Ramirez,United States,Wyoming,West Ryan,Software,Inactive,TAX236017,blewis@gonzalez-osborne.com,(912)909-9286x87842,2024-05-26,2024-12-15,62
1948,Garcia-Walker,United States,Texas,Tylerton,Retail,Active,TAX180088,vcallahan@johnson-reyes.org,001-612-685-6859,2022-05-28,2023-03-02,27
1949,Fisher PLC,United States,Kansas,North Katie,Retail,Inactive,TAX330987,millerpatrick@zimmerman.com,(321)780-6036x3235,2023-06-28,2024-06-27,39
1950,Thomas Ltd,Canada,Colorado,Fuentesfurt,Manufacturing,Inactive,TAX785395,gonzalezpatty@navarro-allen.org,771.948.4544x30074,2022-05-16,2023-02-09,35
1951,"Burns, Mora and Martinez",India,Maine,Underwoodstad,Manufacturing,Prospect,TAX209448,masoncolton@gonzalez.com,836.830.5757,2021-04-21,2021-10-15,53
1952,Chavez Inc,Germany,Idaho,Andrewfurt,Manufacturing,Inactive,TAX393374,ysimmons@davidson.com,001-426-810-6896x553,2021-06-10,2021-09-22,18
1953,Crawford-Glenn,Japan,Tennessee,Calebview,Manufacturing,Active,TAX419751,craigmary@carroll.com,335.896.0001x82087,2024-02-07,2024-05-24,16
1954,"Robinson, Clay and Martinez",India,Indiana,South Christopher,Software,Active,TAX346525,hunterbarbara@hansen.org,+1-379-921-6501,2024-12-01,2024-12-31,59
1955,"Cox, Fisher and Smith",Canada,North Carolina,New Ryanmouth,Semiconductors,Inactive,TAX976950,kara26@torres.com,(789)332-8166,2021-03-11,2021-07-27,36
1956,Vaughan-Harris,United States,Indiana,Port Christinamouth,Finance,Active,TAX162621,ashley13@taylor-mata.info,+1-762-855-9376x51182,2022-07-26,2023-06-03,50
1957,Garrett-Morgan,United States,Missouri,New Daniel,Healthcare,Inactive,TAX565588,taylorsaunders@nichols-lee.com,+1-513-641-3503,2021-04-01,2021-07-24,27
1958,Smith-Kennedy,India,Pennsylvania,Singletonhaven,Retail,Inactive,TAX658358,tnguyen@mcgee.com,+1-321-487-3982,2021-04-18,2022-03-22,40
1959,Whitehead-Hicks,India,New York,Ramirezton,Finance,Active,TAX738309,brian15@clark.biz,(608)665-6996x387,2022-11-20,2023-04-03,76
1960,Wilkerson-Miller,India,Maryland,East Matthewbury,Semiconductors,Inactive,TAX861042,josephguerra@coleman.com,+1-597-566-5620x670,2024-06-26,2024-12-31,55
1961,Werner Group,Germany,Utah,Gibsonport,Retail,Active,TAX946616,johnsonjill@hansen.com,001-418-920-0340x9358,2021-08-12,2022-05-22,50
1962,"Sutton, Calhoun and Tucker",Canada,Utah,Port Susan,Retail,Inactive,TAX660737,clarkelizabeth@sanders-campbell.biz,001-651-784-7887x978,2023-08-08,2024-03-12,74
1963,"Garrett, Swanson and Harvey",Germany,Minnesota,Haynesfort,Manufacturing,Inactive,TAX270444,garciamorgan@ellis.com,(419)906-9239x51083,2023-02-20,2023-10-17,31
1964,"Black, Sanders and Meyer",India,Nevada,Dustintown,Semiconductors,Inactive,TAX938429,jacobcruz@brown-perez.com,724-411-4207x65133,2024-10-29,2024-12-31,11
1965,"Campbell, Brooks and Kim",Canada,Kansas,Royland,Manufacturing,Inactive,TAX453928,fernandezkristin@frazier.info,3454386876,2024-03-15,2024-10-03,5
1966,"Potter, West and Henry",United States,Georgia,Lake Shelbyborough,Finance,Inactive,TAX791252,kevin56@kaiser.com,753-583-4899,2022-05-29,2023-04-28,78
1967,Thompson Inc,India,Arizona,Barbaraton,Finance,Prospect,TAX792874,brandon02@garcia-byrd.com,564.623.7331,2022-10-20,2023-03-04,23
1968,"Hernandez, Brown and Wilkerson",United States,New Hampshire,Port Williamfort,Semiconductors,Inactive,TAX109301,emartin@bowers-harrison.com,001-329-721-0172x7482,2023-08-14,2023-09-01,46
1969,Leach LLC,United States,Alaska,Suttonchester,Manufacturing,Active,TAX528459,christopherthomas@brown.org,(719)965-1966x2714,2021-04-30,2022-02-20,11
1970,Hays LLC,India,Vermont,Maxwellchester,Manufacturing,Prospect,TAX429280,maryleblanc@alexander.info,917.812.1999x391,2021-05-12,2021-12-23,24
1971,"Newton, Smith and Huffman",India,New York,North Davidmouth,Finance,Inactive,TAX618970,vhampton@torres-white.net,730-603-9878x0646,2021-09-18,2022-01-12,23
1972,"Carlson, Hopkins and Wyatt",India,Nebraska,Carolynhaven,Manufacturing,Prospect,TAX151988,mterry@lee.org,(926)786-8703,2022-04-22,2022-06-19,5
1973,Cordova-Rojas,India,New York,Kristiport,Manufacturing,Inactive,TAX708059,timothy65@smith.com,001-764-230-8132x2257,2022-10-12,2022-11-02,71
1974,Jones-Martin,Germany,Montana,Karenstad,Semiconductors,Prospect,TAX371638,armstrongmary@wood-stevenson.info,614.992.6622,2022-06-12,2022-06-20,46
1975,Patterson-Harris,United States,Oklahoma,Port Erin,Semiconductors,Prospect,TAX346097,olsonchad@thomas.net,001-586-541-7939x96979,2022-12-18,2023-02-11,10
1976,"Cannon, Sanchez and Gonzalez",United States,Illinois,Fuentesside,Semiconductors,Prospect,TAX181212,andreahogan@carpenter.com,238.968.1652x235,2022-05-01,2022-08-13,42
1977,"Morrison, Page and Gilbert",United States,New Mexico,Hallstad,Retail,Inactive,TAX174861,danielmunoz@bennett.com,+1-860-933-4299x508,2024-08-07,2024-12-31,37
1978,Bright and Sons,India,Nebraska,Lopezland,Finance,Prospect,TAX926450,colescott@pollard.biz,639.871.8190x597,2023-01-08,2023-06-28,53
1979,"Herring, Andrews and Carroll",Japan,Indiana,West Jasonfort,Finance,Inactive,TAX408347,brad62@taylor-wilson.com,324.687.7365,2024-06-27,2024-07-12,21
1980,"Rodriguez, Herrera and Ortiz",India,Montana,East Donaldport,Finance,Active,TAX719946,rosssheryl@white-mcdonald.com,+1-685-572-6850x072,2021-02-22,2021-04-17,78
1981,"Wong, Neal and Warren",India,Alabama,New Christyshire,Finance,Prospect,TAX850537,rhamilton@carroll.com,001-905-714-9048x735,2023-11-07,2024-08-30,45
1982,Perez-Mitchell,Canada,Massachusetts,South Mary,Healthcare,Prospect,TAX134183,dgarcia@porter-hull.org,+1-577-222-2264x6153,2024-09-07,2024-11-22,49
1983,Hernandez Inc,Germany,Florida,Roweton,Retail,Active,TAX181066,zkirby@ruiz.org,880.251.4538,2022-04-05,2023-01-19,65
1984,Arias PLC,Canada,California,Port Sue,Retail,Prospect,TAX869603,jimenezmonica@johnson.org,+1-715-858-5939x22445,2023-05-07,2024-02-06,16
1985,White-White,Japan,Connecticut,Juliaside,Manufacturing,Active,TAX736592,joshua13@solis.com,769.293.3038x156,2023-08-26,2024-07-28,68
1986,Smith-Rojas,United States,Utah,Harperland,Finance,Inactive,TAX304497,francolynn@jenkins.com,(587)240-8117,2024-03-24,2024-08-21,32
1987,"Bennett, Norton and Perez",India,North Dakota,North Joshua,Finance,Active,TAX577963,amysmall@aguilar.biz,(789)430-2840,2022-10-07,2022-12-05,31
1988,Shaw Inc,United States,Massachusetts,Linside,Healthcare,Inactive,TAX183561,julieduncan@delgado.com,001-685-689-6549x818,2022-12-22,2023-10-04,65
1989,Wheeler and Sons,India,Ohio,Gomezport,Finance,Prospect,TAX607672,xjones@conway.com,+1-254-287-4870x56623,2024-05-24,2024-09-18,58
1990,Long-Smith,Germany,Tennessee,Josephfurt,Software,Prospect,TAX968033,wardmichele@larsen.com,706-765-6605x05908,2021-09-14,2022-06-16,32
1991,"Ellis, Rivera and Medina",Germany,Oregon,Port Linda,Healthcare,Prospect,TAX713160,brandymcintosh@freeman-perez.com,001-290-335-2196,2024-09-25,2024-12-04,78
1992,Taylor Group,India,Louisiana,Jonesport,Finance,Inactive,TAX429089,johnpearson@miller.org,3265623773,2021-08-30,2021-10-10,53
1993,Smith PLC,United States,Kansas,West Mitchellburgh,Software,Prospect,TAX618206,travismorse@clark.com,828.874.2565,2024-07-19,2024-10-28,24
1994,Hodges-Johnson,Japan,Texas,Samanthaton,Semiconductors,Active,TAX226656,williamsmichael@johnston.com,+1-515-775-0154,2023-05-08,2023-09-19,71
